"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Stegastes nigricans",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Stethojulis bandanensis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Stethojulis interrupta",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","bininter","bin"
"Stethojulis strigiventer",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Sufflamen chrysopterum",0,"OFFSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Sufflamen fraenatum",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Synodus dermatogenys",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Synodus variegatus",0,"INSHORE",0,20.8333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Taeniura meyeni",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","bininter","bin"
"Thalassoma lunare",2,"OFFSHORE",0,27.0833333333333,"INSHORE_OFFSHORE","bininter","bin"
"Upeneus moluccensis",0,"INSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","bininter","bin"
"Upeneus sundaicus",0,"INSHORE",0,18.75,"INSHORE_OFFSHORE","bininter","bin"
"Upeneus tragula",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Upeneus vittatus",0,"INSHORE",0,6.25,"INSHORE_OFFSHORE","bininter","bin"
"Valenciennea decora",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Valenciennea longipinnis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Valenciennea puellaris",0,"INSHORE",0,0,"INSHORE_OFFSHORE","bininter","bin"
"Vanderhorstia ambanoro",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Zebrasoma velifer",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","bininter","bin"
"Abalistes stellatus",0,"BAY",0,15.625,"BAR_BAY","bininter","maxN"
"Acanthurus blochii",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Acanthurus mata",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Acanthurus nigricauda",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Acanthurus olivaceus",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Acanthurus xanthopterus",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Acreichthys tomentosus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Aetobatus narinari",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Amblyeleotris steinitzi",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Amblygobius phalaena",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Amblygobius sphynx",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Aprion virescens",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Arothron stellatus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Atule mate",0,"BAY",0,28.125,"BAR_BAY","bininter","maxN"
"Balistoides viridescens",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Bodianus loxozonus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Bodianus perditio",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Caesio caerulaurea",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Canthigaster bennetti",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Canthigaster valentini",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Carangoides dinema",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Carangoides fulvoguttatus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Carangoides plagiotaenia",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Caranx ignobilis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Caranx papuensis",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Carcharhinus leucas",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Centropyge tibicen",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Chaetodon auriga",0,"BAR",0,18.75,"BAR_BAY","bininter","maxN"
"Chaetodon ephippium",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Chaetodon kleinii",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Chaetodon melannotus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Chaetodon mertensii",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Chaetodon plebeius",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Cheilinus chlorourus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Cheilio inermis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Cheilodipterus quinquelineatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Chlorurus sordidus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Choerodon graphicus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Chromis fumea",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Chromis viridis",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Chrysiptera biocellata",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Coris batuensis",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Coris caudimacula",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Coris dorsomacula",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Ctenochaetus striatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Dascyllus aruanus",0,"BAR",0,18.75,"BAR_BAY","bininter","maxN"
"Dasyatis kuhlii",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Decapterus macarellus",0,"BAY",0,6.25,"BAR_BAY","bininter","maxN"
"Diagramma pictum",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Echeneis naucrates",0,"BAY",0,21.875,"BAR_BAY","bininter","maxN"
"Elops hawaiensis",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Epinephelus areolatus",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Epinephelus howlandi",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Epinephelus maculatus",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Epinephelus malabaricus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Epinephelus merra",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Galeocerdo cuvier",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Gnathanodon speciosus",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Gymnocranius grandoculis",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Halichoeres chrysus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Halichoeres trimaculatus",22.117,"BAR",1,46.875,"BAR_BAY","bininter","maxN"
"Hemigymnus melapterus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Heniochus acuminatus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Himantura fai",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Labroides dimidiatus",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Lagocephalus sceleratus",0,"BAY",0,21.875,"BAR_BAY","bininter","maxN"
"Leiognathus fasciatus",0,"BAY",0,9.375,"BAR_BAY","bininter","maxN"
"Lethrinus atkinsoni",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Lethrinus genivittatus",0,"BAR",0,50,"BAR_BAY","bininter","maxN"
"Lethrinus obsoletus",0,"BAY",0,34.375,"BAR_BAY","bininter","maxN"
"Lethrinus olivaceus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Lethrinus rubrioperculatus",11.583,"BAR",1,43.75,"BAR_BAY","bininter","maxN"
"Lethrinus variegatus",0,"BAR",0,37.5,"BAR_BAY","bininter","maxN"
"Lutjanus gibbus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Lutjanus lutjanus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Lutjanus vitta",0,"BAY",0,9.375,"BAR_BAY","bininter","maxN"
"Macropharyngodon negrosensis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Mulloidichthys flavolineatus",0,"BAR",0,21.875,"BAR_BAY","bininter","maxN"
"Naso annulatus",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Naso brevirostris",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Nebrius ferrugineus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Nemipterus peronii",4,"BAY",0,43.75,"BAR_BAY","bininter","maxN"
"Oplopomus oplopomus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Oxycheilinus bimaculatus",0,"BAR",0,37.5,"BAR_BAY","bininter","maxN"
"Oxycheilinus nigromarginatus",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Oxycheilinus unifasciatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Parapercis australis",0,"BAR",0,34.375,"BAR_BAY","bininter","maxN"
"Parapercis clathrata",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Parapercis hexophtalma",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Parapercis xanthozona",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Parupeneus barberinoides",1.333,"BAR",0,34.375,"BAR_BAY","bininter","maxN"
"Parupeneus barberinus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Parupeneus cyclostomus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Parupeneus heptacanthus",0,"BAY",0,9.375,"BAR_BAY","bininter","maxN"
"Parupeneus multifasciatus",0,"BAR",0,28.125,"BAR_BAY","bininter","maxN"
"Parupeneus pleurostigma",9.333,"BAR",0,43.75,"BAR_BAY","bininter","maxN"
"Parupeneus spilurus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Pentapodus caninus",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Pentapodus nagasakiensis",3.333,"BAR",0,37.5,"BAR_BAY","bininter","maxN"
"Plagiotremus rhinorhynchos",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Plagiotremus tapeinosoma",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Plectropomus leopardus",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Pomacanthus imperator",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Pomacentrus coelestis",0,"BAR",0,18.75,"BAR_BAY","bininter","maxN"
"Pomacentrus moluccensis",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Pomacentrus nagasakiensis",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Pristotis obtusirostris",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Pseudalutarius nasicornis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Pseudanthias hypselosoma",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Pseudobalistes flavimarginatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Pseudobalistes fuscus",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Pseudocaranx dentex",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Pseudojuloides cerasinus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Pterocaesio marri",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Pterocaesio trilineata",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Rhinecanthus aculeatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Rhynchobatus Djiddensis",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Scarus chameleon",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_BAY","bininter","maxN"
"Scarus longipinnis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Scarus psittacus",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Scarus schlegeli",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Scolopsis lineata",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Scomberoides tol",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Scomberomorus commerson",0,"BAR",0,15.625,"BAR_BAY","bininter","maxN"
"Siganus doliatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Siganus punctatus",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Sphyrna mokarran",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Stegastes nigricans",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Stethojulis bandanensis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Stethojulis interrupta",0,"BAR",0,18.75,"BAR_BAY","bininter","maxN"
"Stethojulis strigiventer",0,"BAR",0,6.25,"BAR_BAY","bininter","maxN"
"Sufflamen chrysopterum",0,"BAR",0,21.875,"BAR_BAY","bininter","maxN"
"Sufflamen fraenatum",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Synodus dermatogenys",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Synodus variegatus",0,"BAY",0,12.5,"BAR_BAY","bininter","maxN"
"Taeniura meyeni",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_BAY","bininter","maxN"
"Upeneus moluccensis",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Upeneus sundaicus",0,"BAR",0,9.375,"BAR_BAY","bininter","maxN"
"Upeneus tragula",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Upeneus vittatus",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Valenciennea decora",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Valenciennea longipinnis",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Valenciennea puellaris",0,"BAR",0,0,"BAR_BAY","bininter","maxN"
"Vanderhorstia ambanoro",0,"BAY",0,3.125,"BAR_BAY","bininter","maxN"
"Zebrasoma velifer",0,"BAR",0,3.125,"BAR_BAY","bininter","maxN"
"Abalistes stellatus",0,"LAG",1,15.625,"BAR_LAG","bininter","maxN"
"Acanthurus blochii",0,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Acanthurus mata",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Acanthurus nigricauda",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Acanthurus olivaceus",0,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Acanthurus xanthopterus",0,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Acreichthys tomentosus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Aetobatus narinari",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Amblyeleotris steinitzi",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Amblygobius phalaena",0,"BAR",0,12.5,"BAR_LAG","bininter","maxN"
"Amblygobius sphynx",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Aprion virescens",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Arothron stellatus",0,"LAG",0,12.5,"BAR_LAG","bininter","maxN"
"Atule mate",0,"LAG",0,12.5,"BAR_LAG","bininter","maxN"
"Balistoides viridescens",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Bodianus loxozonus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Bodianus perditio",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Caesio caerulaurea",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Canthigaster bennetti",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Canthigaster valentini",0,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Carangoides dinema",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Carangoides fulvoguttatus",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Carangoides plagiotaenia",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Caranx ignobilis",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Caranx papuensis",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Carcharhinus leucas",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Centropyge tibicen",-1.667,"BAR",0,12.5,"BAR_LAG","bininter","maxN"
"Chaetodon auriga",-1.667,"BAR",0,18.75,"BAR_LAG","bininter","maxN"
"Chaetodon ephippium",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Chaetodon kleinii",0,"BAR",0,15.625,"BAR_LAG","bininter","maxN"
"Chaetodon melannotus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Chaetodon mertensii",0,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Chaetodon plebeius",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Cheilinus chlorourus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Cheilio inermis",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Cheilodipterus quinquelineatus",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Chlorurus sordidus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Choerodon graphicus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Chromis fumea",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Chromis viridis",0,"BAR",0,15.625,"BAR_LAG","bininter","maxN"
"Chrysiptera biocellata",-2.333,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Coris batuensis",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Coris caudimacula",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Coris dorsomacula",0,"BAR",1,12.5,"BAR_LAG","bininter","maxN"
"Ctenochaetus striatus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Dascyllus aruanus",0,"BAR",0,18.75,"BAR_LAG","bininter","maxN"
"Dasyatis kuhlii",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Decapterus macarellus",0,"LAG",0,12.5,"BAR_LAG","bininter","maxN"
"Diagramma pictum",-3,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Echeneis naucrates",0,"LAG",1,18.75,"BAR_LAG","bininter","maxN"
"Elops hawaiensis",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Epinephelus areolatus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Epinephelus howlandi",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Epinephelus maculatus",-4.333,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Epinephelus malabaricus",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Epinephelus merra",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Galeocerdo cuvier",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Gnathanodon speciosus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Gymnocranius grandoculis",-3,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Halichoeres chrysus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Halichoeres trimaculatus",13.917,"BAR",1,43.75,"BAR_LAG","bininter","maxN"
"Hemigymnus melapterus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Heniochus acuminatus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Himantura fai",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Labroides dimidiatus",-1.667,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Lagocephalus sceleratus",-0.333,"LAG",0,21.875,"BAR_LAG","bininter","maxN"
"Leiognathus fasciatus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Lethrinus atkinsoni",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Lethrinus genivittatus",3.333,"LAG",0,59.375,"BAR_LAG","bininter","maxN"
"Lethrinus obsoletus",0,"LAG",0,9.375,"BAR_LAG","bininter","maxN"
"Lethrinus olivaceus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Lethrinus rubrioperculatus",15.9,"BAR",1,46.875,"BAR_LAG","bininter","maxN"
"Lethrinus variegatus",0,"BAR",0,37.5,"BAR_LAG","bininter","maxN"
"Lutjanus gibbus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Lutjanus lutjanus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Lutjanus vitta",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Macropharyngodon negrosensis",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Mulloidichthys flavolineatus",0,"BAR",0,21.875,"BAR_LAG","bininter","maxN"
"Naso annulatus",-1.333,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Naso brevirostris",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Nebrius ferrugineus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Nemipterus peronii",29.033,"LAG",1,43.75,"BAR_LAG","bininter","maxN"
"Oplopomus oplopomus",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Oxycheilinus bimaculatus",13.917,"BAR",1,37.5,"BAR_LAG","bininter","maxN"
"Oxycheilinus nigromarginatus",0,"BAR",1,15.625,"BAR_LAG","bininter","maxN"
"Oxycheilinus unifasciatus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Parapercis australis",10.583,"BAR",1,34.375,"BAR_LAG","bininter","maxN"
"Parapercis clathrata",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Parapercis hexophtalma",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Parapercis xanthozona",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Parupeneus barberinoides",0,"BAR",0,34.375,"BAR_LAG","bininter","maxN"
"Parupeneus barberinus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Parupeneus cyclostomus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Parupeneus heptacanthus",-0.333,"LAG",0,12.5,"BAR_LAG","bininter","maxN"
"Parupeneus multifasciatus",0,"BAR",0,28.125,"BAR_LAG","bininter","maxN"
"Parupeneus pleurostigma",17.583,"BAR",1,43.75,"BAR_LAG","bininter","maxN"
"Parupeneus spilurus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Pentapodus caninus",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Pentapodus nagasakiensis",0,"BAR",0,65.625,"BAR_LAG","bininter","maxN"
"Plagiotremus rhinorhynchos",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Plagiotremus tapeinosoma",-2.333,"BAR",0,12.5,"BAR_LAG","bininter","maxN"
"Plectropomus leopardus",0,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Pomacanthus imperator",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Pomacentrus coelestis",0,"BAR",0,18.75,"BAR_LAG","bininter","maxN"
"Pomacentrus moluccensis",0,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Pomacentrus nagasakiensis",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Pristotis obtusirostris",0,"LAG",0,9.375,"BAR_LAG","bininter","maxN"
"Pseudalutarius nasicornis",0,"LAG",1,21.875,"BAR_LAG","bininter","maxN"
"Pseudanthias hypselosoma",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Pseudobalistes flavimarginatus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Pseudobalistes fuscus",0,"BAR",1,15.625,"BAR_LAG","bininter","maxN"
"Pseudocaranx dentex",0,"LAG",0,9.375,"BAR_LAG","bininter","maxN"
"Pseudojuloides cerasinus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_LAG","bininter","maxN"
"Pterocaesio marri",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Pterocaesio trilineata",0,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Rhinecanthus aculeatus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Rhynchobatus Djiddensis",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Scarus chameleon",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_LAG","bininter","maxN"
"Scarus longipinnis",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Scarus psittacus",0,"BAR",0,15.625,"BAR_LAG","bininter","maxN"
"Scarus schlegeli",0,"BAR",0,6.25,"BAR_LAG","bininter","maxN"
"Scolopsis lineata",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Scomberoides tol",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Scomberomorus commerson",0,"LAG",1,28.125,"BAR_LAG","bininter","maxN"
"Siganus doliatus",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Siganus punctatus",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Sphyrna mokarran",0,"LAG",0,3.125,"BAR_LAG","bininter","maxN"
"Stegastes nigricans",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Stethojulis bandanensis",0,"BAR",1,3.125,"BAR_LAG","bininter","maxN"
"Stethojulis interrupta",-1.667,"BAR",0,18.75,"BAR_LAG","bininter","maxN"
"Stethojulis strigiventer",0,"BAR",1,6.25,"BAR_LAG","bininter","maxN"
"Sufflamen chrysopterum",-1.333,"BAR",0,21.875,"BAR_LAG","bininter","maxN"
"Sufflamen fraenatum",-1.333,"BAR",0,9.375,"BAR_LAG","bininter","maxN"
"Synodus dermatogenys",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Synodus variegatus",0,"LAG",0,18.75,"BAR_LAG","bininter","maxN"
"Taeniura meyeni",0,"BAR",1,6.25,"BAR_LAG","bininter","maxN"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_LAG","bininter","maxN"
"Upeneus moluccensis",0,"LAG",0,15.625,"BAR_LAG","bininter","maxN"
"Upeneus sundaicus",0,"BAR",0,25,"BAR_LAG","bininter","maxN"
"Upeneus tragula",0,"LAG",0,9.375,"BAR_LAG","bininter","maxN"
"Upeneus vittatus",0,"LAG",0,6.25,"BAR_LAG","bininter","maxN"
"Valenciennea decora",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Valenciennea longipinnis",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Valenciennea puellaris",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Vanderhorstia ambanoro",0,"BAR",0,0,"BAR_LAG","bininter","maxN"
"Zebrasoma velifer",0,"BAR",0,3.125,"BAR_LAG","bininter","maxN"
"Abalistes stellatus",0,"BAY",0,18.75,"BAY_LAG","bininter","maxN"
"Acanthurus blochii",0,"BAY",0,0,"BAY_LAG","bininter","maxN"
"Acanthurus mata",0,"BAY",0,0,"BAY_LAG","bininter","maxN"
"Acanthurus nigricauda",0,"BAY",0,0,"BAY_LAG","bininter","maxN"
